8.372611045837402	7.033613681793213 
7.03010368347168	6.505337715148926 
6.500124931335449	6.154137134552002 
6.051197528839111	5.86963415145874 
5.7002949714660645	5.717094421386719 
5.378507137298584	5.735245704650879 
5.109501361846924	5.6468400955200195 
4.854935646057129	5.672991752624512
4.62930965423584	5.819148063659668
4.424988269805908	5.795887470245361
[4.221029758453369	5.7825493812561035 
4.049932956695557	5.9139299392700195


0.03667455172538327	0.0945
0.08127629606890699	0.12816666666666668
0.10821791653876019	0.15683333333333332 
0.13246898643890284	0.16266666666666665 
0.1533433250871269	0.18383333333333332 
0.1767998699868181	0.183
0.19281677170046407	0.19266666666666668 
0.21398002853067047	0.20033333333333334
0.2306289387674028	0.19333333333333333
0.24668195525379658	0.20583333333333334
0.2624821683309558	0.206
0.2783004387944889	0.20216666666666666
